instant,dteday_by_hour,season_by_hour,yr_by_hour,mnth_by_hour,hr,holiday_by_hour,weekday_by_hour,workingday_by_hour,weathersit_by_hour,temp_by_hour,atemp_by_hour,hum_by_hour,windspeed_by_hour,casual_by_hour,registered_by_hour,cnt_by_hour,dteday_by_day,season_by_day,yr_by_day,mnth_by_day,holiday_by_day,weekday_by_day,workingday_by_day,weathersit_by_day,temp_by_day,atemp_by_day,hum_by_day,windspeed_by_day,casual_by_day,registered_by_day,cnt_by_day
109,2011-04-19,4,0,1,17,0,3,1,1,9.84,11.365,38.0,12.998000000000001,4,186,190,2011-04-19,1.0,0.0,4.0,0.0,2.0,1.0,2.0,20.739152999999998,24.4629,66.5833,10.584057,409.0,2795.0,3204.0
110,2011-04-20,4,0,1,18,0,3,1,1,9.84,12.120000000000001,38.0,8.9981,3,166,169,2011-04-20,1.0,0.0,4.0,0.0,3.0,1.0,1.0,24.395,28.2196,61.4167,16.208975,613.0,3331.0,3944.0
111,2011-04-21,4,0,1,19,0,3,1,1,9.84,12.879999999999999,38.0,7.0015,5,127,132,2011-04-21,1.0,0.0,4.0,0.0,4.0,1.0,1.0,18.825847,22.6946,40.708299999999994,21.792286,745.0,3444.0,4189.0
112,2011-04-22,4,0,1,20,0,3,1,1,9.02,11.365,47.0,11.0014,7,82,89,2011-04-22,1.0,0.0,4.0,0.0,5.0,1.0,2.0,13.803347,16.0977,72.9583,14.707906999999999,177.0,1506.0,1683.0
113,2011-04-23,4,0,1,21,0,3,1,1,8.200000000000001,9.85,51.0,12.998000000000001,3,40,43,2011-04-23,1.0,0.0,4.0,0.0,6.0,0.0,2.0,18.86,22.50605,88.79169999999999,15.458575000000002,1462.0,2574.0,4036.0
114,2011-04-24,4,0,1,22,0,3,1,1,7.38,9.85,55.00000000000001,8.9981,1,41,42,2011-04-24,1.0,0.0,4.0,0.0,0.0,0.0,2.0,23.848347,27.58815,81.08330000000001,12.875725000000001,1710.0,2481.0,4191.0
115,2011-04-25,4,0,1,23,0,3,1,1,8.200000000000001,12.879999999999999,47.0,0.0,1,18,19,2011-04-25,1.0,0.0,4.0,0.0,1.0,1.0,1.0,24.873347,28.725,77.6667,12.417311,773.0,3300.0,4073.0
116,2011-04-26,4,0,1,0,0,4,1,1,7.38,12.120000000000001,55.00000000000001,0.0,0,11,11,2011-04-26,1.0,0.0,4.0,0.0,2.0,1.0,1.0,25.898346999999998,29.704150000000002,72.9167,21.875500000000002,678.0,3722.0,4400.0
117,2011-04-27,4,0,1,1,0,4,1,1,6.5600000000000005,11.365,64.0,0.0,0,4,4,2011-04-27,1.0,0.0,4.0,0.0,3.0,1.0,2.0,25.419999999999998,28.7571,83.54169999999999,20.917399999999997,547.0,3325.0,3872.0
118,2011-04-28,4,0,1,2,0,4,1,1,6.5600000000000005,11.365,64.0,0.0,0,2,2,2011-04-28,1.0,0.0,4.0,0.0,4.0,1.0,2.0,25.317500000000003,28.946450000000002,70.08330000000001,21.500836000000003,569.0,3489.0,4058.0
119,2011-04-29,4,0,1,4,0,4,1,2,6.5600000000000005,9.85,64.0,6.0032,0,1,1,2011-04-29,1.0,0.0,4.0,0.0,5.0,1.0,1.0,20.91,24.87315,45.7083,16.084221,878.0,3717.0,4595.0
120,2011-04-30,4,0,1,5,0,4,1,2,5.74,9.09,69.0,6.0032,0,4,4,2011-04-30,1.0,0.0,4.0,0.0,6.0,0.0,1.0,19.3725,23.201050000000002,50.3333,15.750025,1965.0,3347.0,5312.0
121,2011-05-01,4,0,1,6,0,4,1,2,5.74,8.334999999999999,63.0,7.0015,0,36,36,2011-05-01,1.0,0.0,5.0,0.0,0.0,0.0,2.0,18.518347,22.4102,76.2083,7.125718,1138.0,2213.0,3351.0
122,2011-05-02,4,0,1,7,0,4,1,2,6.5600000000000005,11.365,59.0,0.0,0,95,95,2011-05-02,1.0,0.0,5.0,0.0,1.0,1.0,2.0,22.515846999999997,26.64165,73.0,12.291418,847.0,3554.0,4401.0
123,2011-05-03,4,0,1,8,0,4,1,1,6.5600000000000005,11.365,59.0,0.0,3,216,219,2011-05-03,1.0,0.0,5.0,0.0,2.0,1.0,2.0,25.283347,29.10395,69.7083,22.958689,603.0,3848.0,4451.0
124,2011-05-04,4,0,1,9,0,4,1,2,7.38,12.120000000000001,51.0,0.0,6,116,122,2011-05-04,1.0,0.0,5.0,0.0,3.0,1.0,2.0,16.980847,20.2325,73.70830000000001,22.042732,255.0,2378.0,2633.0
125,2011-05-05,4,0,1,10,0,4,1,1,8.200000000000001,12.879999999999999,47.0,0.0,3,42,45,2011-05-05,1.0,0.0,5.0,0.0,4.0,1.0,1.0,18.825847,22.09585,44.4167,19.791263999999998,614.0,3819.0,4433.0
126,2011-05-06,4,0,1,11,0,4,1,1,9.02,12.879999999999999,44.0,6.0032,2,57,59,2011-05-06,1.0,0.0,5.0,0.0,5.0,1.0,1.0,19.645847,23.70585,59.0,15.292482,894.0,3714.0,4608.0
127,2011-05-07,4,0,1,12,0,4,1,1,10.66,14.395,35.0,0.0,6,78,84,2011-05-07,1.0,0.0,5.0,0.0,6.0,0.0,1.0,21.32,25.63105,54.125,10.750150000000001,1612.0,3102.0,4714.0
128,2011-05-08,4,0,1,13,0,4,1,1,10.66,13.635,35.0,7.0015,12,55,67,2011-05-08,1.0,0.0,5.0,0.0,0.0,0.0,1.0,21.661653,25.946649999999998,63.1667,5.0007125,1401.0,2932.0,4333.0
129,2011-05-09,4,0,1,14,0,4,1,1,11.48,13.635,36.0,11.0014,11,59,70,2011-05-09,1.0,0.0,5.0,0.0,1.0,1.0,1.0,21.8325,26.2623,58.875,11.792,664.0,3698.0,4362.0
130,2011-05-10,4,0,1,15,0,4,1,1,11.48,13.635,36.0,0.0,8,54,62,2011-05-10,1.0,0.0,5.0,0.0,2.0,1.0,1.0,21.8325,26.13605,48.9167,7.749956999999999,694.0,4109.0,4803.0
131,2011-05-11,4,0,1,16,0,4,1,1,10.66,12.879999999999999,38.0,11.0014,12,74,86,2011-05-11,1.0,0.0,5.0,0.0,3.0,1.0,1.0,22.2425,26.419999999999998,63.29169999999999,8.083014,550.0,3632.0,4182.0
132,2011-05-12,4,0,1,17,0,4,1,1,9.02,11.365,51.0,11.0014,9,163,172,2011-05-12,1.0,0.0,5.0,0.0,4.0,1.0,1.0,21.935000000000002,26.16815,74.75,12.707689,695.0,4169.0,4864.0
133,2011-05-13,4,0,1,18,0,4,1,1,9.02,11.365,51.0,8.9981,5,158,163,2011-05-13,1.0,0.0,5.0,0.0,5.0,1.0,2.0,21.0125,24.715,86.33330000000001,12.041575,692.0,3413.0,4105.0
134,2011-05-14,4,0,1,19,0,4,1,1,9.02,12.879999999999999,55.00000000000001,6.0032,3,109,112,2011-05-14,1.0,0.0,5.0,0.0,6.0,0.0,2.0,21.354153,25.03145,92.25,9.041649999999999,902.0,2507.0,3409.0
135,2011-05-15,4,0,1,20,0,4,1,1,8.200000000000001,10.605,51.0,11.0014,3,66,69,2011-05-15,1.0,0.0,5.0,0.0,0.0,0.0,2.0,23.0625,26.8,86.70830000000001,10.249593,1582.0,2971.0,4553.0
136,2011-05-16,4,0,1,21,0,4,1,2,9.02,10.605,55.00000000000001,15.001299999999999,0,48,48,2011-05-16,1.0,0.0,5.0,0.0,1.0,1.0,1.0,23.677500000000002,27.5256,78.79169999999999,8.500357000000001,773.0,3185.0,3958.0
137,2011-05-17,4,0,1,22,0,4,1,2,9.02,10.605,51.0,19.0012,1,51,52,2011-05-17,1.0,0.0,5.0,0.0,2.0,1.0,2.0,23.028347,26.926450000000003,83.7917,18.582718,678.0,3445.0,4123.0
138,2011-05-18,4,0,1,23,0,4,1,2,8.200000000000001,9.85,59.0,12.998000000000001,4,19,23,2011-05-18,1.0,0.0,5.0,0.0,3.0,1.0,2.0,22.55,26.3579,87.0,13.499964,536.0,3319.0,3855.0
139,2011-05-19,4,0,1,0,0,5,1,2,8.200000000000001,9.85,64.0,12.998000000000001,4,13,17,2011-05-19,1.0,0.0,5.0,0.0,4.0,1.0,2.0,21.764153,25.537100000000002,82.9583,7.250271000000001,735.0,3840.0,4575.0
140,2011-05-20,4,0,1,1,0,5,1,2,8.200000000000001,9.85,69.0,15.001299999999999,2,5,7,2011-05-20,1.0,0.0,5.0,0.0,5.0,1.0,1.0,22.003347,26.4521,71.9583,8.375871,909.0,4008.0,4917.0
141,2011-05-21,4,0,1,2,0,5,1,2,8.200000000000001,9.85,69.0,15.001299999999999,0,1,1,2011-05-21,1.0,0.0,5.0,0.0,6.0,0.0,1.0,24.7025,28.59875,62.6667,8.083549999999999,2258.0,3547.0,5805.0
142,2011-05-22,4,0,1,4,0,5,1,2,8.200000000000001,10.605,69.0,8.9981,0,1,1,2011-05-22,1.0,0.0,5.0,0.0,0.0,0.0,1.0,24.770847,28.725,74.9583,9.916536,1576.0,3084.0,4660.0
143,2011-05-23,4,0,1,5,0,5,1,3,9.02,13.635,55.00000000000001,0.0,0,5,5,2011-05-23,1.0,0.0,5.0,0.0,1.0,1.0,2.0,25.898346999999998,29.5148,81.0,15.667413999999999,836.0,3438.0,4274.0
144,2011-05-24,4,0,1,6,0,5,1,2,8.200000000000001,12.879999999999999,69.0,0.0,8,26,34,2011-05-24,1.0,0.0,5.0,0.0,2.0,1.0,2.0,27.060000000000002,30.240650000000002,74.0833,13.875164,659.0,3833.0,4492.0
145,2011-05-25,4,0,1,7,0,5,1,1,8.200000000000001,10.605,69.0,8.9981,8,76,84,2011-05-25,1.0,0.0,5.0,0.0,3.0,1.0,1.0,27.094153,30.7771,69.625,10.333611000000001,740.0,4238.0,4978.0
146,2011-05-26,4,0,1,8,0,5,1,1,8.200000000000001,9.85,51.0,16.997899999999998,20,190,210,2011-05-26,1.0,0.0,5.0,0.0,4.0,1.0,1.0,29.041653,32.7344,67.75,13.376014,758.0,3919.0,4677.0
147,2011-05-27,4,0,1,9,0,5,1,1,8.200000000000001,9.09,47.0,19.999499999999998,9,125,134,2011-05-27,1.0,0.0,5.0,0.0,5.0,1.0,1.0,27.948347000000002,31.8504,65.375,16.125493,871.0,3808.0,4679.0
148,2011-05-28,4,0,1,10,0,5,1,1,9.02,9.85,37.0,22.0028,16,47,63,2011-05-28,1.0,0.0,5.0,0.0,6.0,0.0,1.0,26.889153,30.61895,72.9583,15.416164,2001.0,2757.0,4758.0
149,2011-05-29,4,0,1,11,0,5,1,2,8.200000000000001,9.85,40.0,15.001299999999999,19,48,67,2011-05-29,1.0,0.0,5.0,0.0,0.0,0.0,1.0,27.3675,30.777500000000003,81.875,14.333846,2355.0,2433.0,4788.0
150,2011-05-30,4,0,1,12,0,5,1,2,8.200000000000001,9.85,37.0,16.997899999999998,9,50,59,2011-05-30,1.0,0.0,5.0,1.0,1.0,0.0,1.0,30.066653000000002,33.5546,68.5,8.792075,1549.0,2549.0,4098.0
151,2011-05-31,4,0,1,13,0,5,1,2,8.200000000000001,9.09,37.0,19.0012,9,64,73,2011-05-31,1.0,0.0,5.0,0.0,2.0,1.0,1.0,31.775000000000002,36.26915,63.6667,7.459042999999999,673.0,3309.0,3982.0
152,2011-06-01,4,0,1,14,0,5,1,2,8.200000000000001,9.85,40.0,16.997899999999998,7,43,50,2011-06-01,2.0,0.0,6.0,0.0,3.0,1.0,2.0,31.330847000000002,36.04835,67.7083,13.875164,513.0,3461.0,3974.0
153,2011-06-02,4,0,1,15,0,5,1,2,8.200000000000001,10.605,37.0,11.0014,9,63,72,2011-06-02,2.0,0.0,6.0,0.0,4.0,1.0,1.0,29.314999999999998,32.1971,30.5,19.583229000000003,736.0,4232.0,4968.0
154,2011-06-03,4,0,1,16,0,5,1,2,8.200000000000001,10.605,37.0,11.0014,5,82,87,2011-06-03,2.0,0.0,6.0,0.0,5.0,1.0,1.0,25.419999999999998,29.356650000000002,35.4167,16.959107,898.0,4414.0,5312.0
155,2011-06-04,4,0,1,17,0,5,1,2,8.200000000000001,12.879999999999999,37.0,0.0,9,178,187,2011-06-04,2.0,0.0,6.0,0.0,6.0,0.0,1.0,26.035,29.7348,45.625,8.250514,1869.0,3473.0,5342.0
156,2011-06-05,4,0,1,18,0,5,1,1,8.200000000000001,11.365,40.0,6.0032,7,116,123,2011-06-05,2.0,0.0,6.0,0.0,0.0,0.0,2.0,26.581653000000003,30.8402,65.25,9.292364000000001,1685.0,3221.0,4906.0
157,2011-06-06,4,0,1,19,0,5,1,1,6.5600000000000005,9.85,55.00000000000001,6.0032,3,92,95,2011-06-06,2.0,0.0,6.0,0.0,1.0,1.0,1.0,27.811653,31.0929,60.0,8.167032,673.0,3875.0,4548.0
158,2011-06-07,4,0,1,20,0,5,1,1,7.38,10.605,47.0,7.0015,1,50,51,2011-06-07,2.0,0.0,6.0,0.0,2.0,1.0,1.0,29.0075,32.7975,59.791700000000006,12.583136,763.0,4070.0,4833.0
159,2011-06-08,4,0,1,21,0,5,1,1,7.38,9.85,47.0,8.9981,0,39,39,2011-06-08,2.0,0.0,6.0,0.0,3.0,1.0,1.0,31.809153,36.36395,62.20830000000001,9.166739,676.0,3725.0,4401.0
160,2011-06-09,4,0,1,22,0,5,1,2,7.38,9.85,43.0,11.0014,2,34,36,2011-06-09,2.0,0.0,6.0,0.0,4.0,1.0,2.0,33.141653,37.87895,56.833299999999994,10.042161,563.0,3352.0,3915.0
161,2011-06-10,4,0,1,23,0,5,1,2,7.38,9.85,51.0,11.0014,1,14,15,2011-06-10,2.0,0.0,6.0,0.0,5.0,1.0,1.0,30.955000000000002,35.1646,60.5,9.417118,815.0,3771.0,4586.0
162,2011-06-11,4,0,1,0,0,6,0,2,7.38,9.85,51.0,11.0014,1,24,25,2011-06-11,2.0,0.0,6.0,0.0,6.0,0.0,1.0,29.724999999999998,33.901900000000005,65.45830000000001,10.374949999999998,1729.0,3237.0,4966.0
163,2011-06-12,4,0,1,1,0,6,0,2,7.38,10.605,55.00000000000001,6.0032,1,15,16,2011-06-12,2.0,0.0,6.0,0.0,0.0,0.0,1.0,28.392500000000002,32.166250000000005,74.7917,10.958988999999999,1467.0,2993.0,4460.0
164,2011-06-13,4,0,1,2,0,6,0,2,7.38,12.120000000000001,55.00000000000001,0.0,3,13,16,2011-06-13,2.0,0.0,6.0,0.0,1.0,1.0,1.0,26.035,30.082700000000003,49.4583,20.45845,863.0,4157.0,5020.0
165,2011-06-14,4,0,1,3,0,6,0,3,7.38,9.85,55.00000000000001,11.0014,0,7,7,2011-06-14,2.0,0.0,6.0,0.0,2.0,1.0,1.0,24.770847,29.5773,50.708299999999994,18.041961,727.0,4164.0,4891.0
166,2011-06-15,4,0,1,4,0,6,0,3,7.38,9.85,55.00000000000001,11.0014,0,1,1,2011-06-15,2.0,0.0,6.0,0.0,3.0,1.0,1.0,25.693347,29.3877,47.1667,11.250104,769.0,4411.0,5180.0
167,2011-06-16,4,0,1,5,0,6,0,2,6.5600000000000005,8.334999999999999,74.0,11.0014,0,5,5,2011-06-16,2.0,0.0,6.0,0.0,4.0,1.0,2.0,25.761653000000003,29.767300000000002,68.8333,13.833556999999999,545.0,3222.0,3767.0
168,2011-06-17,4,0,1,6,0,6,0,2,6.5600000000000005,8.334999999999999,74.0,11.0014,0,2,2,2011-06-17,2.0,0.0,6.0,0.0,5.0,1.0,1.0,26.615847000000002,30.01915,73.5833,9.582942999999998,863.0,3981.0,4844.0
169,2011-06-18,4,0,1,7,0,6,0,2,6.5600000000000005,9.09,74.0,7.0015,1,8,9,2011-06-18,2.0,0.0,6.0,0.0,6.0,0.0,1.0,28.563347,32.197700000000005,67.0417,8.000336,1807.0,3312.0,5119.0
170,2011-06-19,4,0,1,8,0,6,0,3,6.5600000000000005,9.09,93.0,7.0015,0,15,15,2011-06-19,2.0,0.0,6.0,0.0,0.0,0.0,2.0,28.665847,32.292300000000004,66.6667,6.834,1639.0,3105.0,4744.0
171,2011-06-20,4,0,1,9,0,6,0,3,6.5600000000000005,9.09,93.0,7.0015,0,20,20,2011-06-20,2.0,0.0,6.0,0.0,1.0,1.0,2.0,26.035,29.767300000000002,74.625,10.416825,699.0,3311.0,4010.0
172,2011-06-21,4,0,1,10,0,6,0,2,7.38,9.85,80.0,11.0014,5,56,61,2011-06-21,2.0,0.0,6.0,0.0,2.0,1.0,2.0,27.914153000000002,31.8823,77.0417,11.458675000000001,774.0,4061.0,4835.0
173,2011-06-22,4,0,1,11,0,6,0,2,8.200000000000001,9.09,69.0,26.0027,2,60,62,2011-06-22,2.0,0.0,6.0,0.0,3.0,1.0,1.0,30.066653000000002,34.69145,70.75,11.541554,661.0,3846.0,4507.0
174,2011-06-23,4,0,1,12,0,6,0,2,8.200000000000001,9.09,59.0,23.9994,8,90,98,2011-06-23,2.0,0.0,6.0,0.0,4.0,1.0,2.0,29.861653,34.69165,70.3333,15.999868,746.0,4044.0,4790.0
175,2011-06-24,4,0,1,13,0,6,0,1,8.200000000000001,9.09,44.0,22.0028,7,95,102,2011-06-24,2.0,0.0,6.0,0.0,5.0,1.0,1.0,29.690847,32.82915,57.3333,14.875675,969.0,4022.0,4991.0
176,2011-06-25,4,0,1,14,0,6,0,1,8.200000000000001,8.334999999999999,32.0,32.9975,12,83,95,2011-06-25,2.0,0.0,6.0,0.0,6.0,0.0,1.0,28.494999999999997,32.16565,48.3333,14.041257,1782.0,3420.0,5202.0
177,2011-06-26,4,0,1,15,0,6,0,1,8.200000000000001,8.334999999999999,32.0,30.002599999999997,5,69,74,2011-06-26,2.0,0.0,6.0,0.0,0.0,0.0,1.0,27.880000000000003,31.88145,51.3333,6.3337311,1920.0,3385.0,5305.0
178,2011-06-27,4,0,1,16,0,6,0,1,7.38,6.819999999999999,28.999999999999996,30.002599999999997,8,68,76,2011-06-27,2.0,0.0,6.0,0.0,1.0,1.0,2.0,27.982499999999998,31.8502,65.8333,7.2083960000000005,854.0,3854.0,4708.0
179,2011-06-28,4,0,1,17,0,6,0,1,6.5600000000000005,6.0600000000000005,37.0,36.9974,5,64,69,2011-06-28,2.0,0.0,6.0,0.0,2.0,1.0,1.0,30.510847000000002,34.6279,63.416700000000006,9.666960999999999,732.0,3916.0,4648.0
180,2011-06-29,4,0,1,18,0,6,0,1,5.74,6.0600000000000005,39.0,19.999499999999998,3,52,55,2011-06-29,2.0,0.0,6.0,0.0,3.0,1.0,1.0,29.861653,32.7344,49.7917,17.542007,848.0,4377.0,5225.0
181,2011-06-30,4,0,1,19,0,6,0,1,5.74,6.0600000000000005,36.0,16.997899999999998,4,26,30,2011-06-30,2.0,0.0,6.0,0.0,4.0,1.0,1.0,28.563347,31.8504,43.416700000000006,12.415904000000001,1027.0,4488.0,5515.0
182,2011-07-01,4,0,1,20,0,6,0,1,4.92,6.0600000000000005,36.0,16.997899999999998,0,28,28,2011-07-01,2.0,0.0,7.0,0.0,5.0,1.0,1.0,29.622500000000002,32.6081,39.625,6.874736,1246.0,4116.0,5362.0
183,2011-07-02,4,0,1,21,0,6,0,1,4.92,5.305,39.0,23.9994,2,35,37,2011-07-02,2.0,0.0,7.0,0.0,6.0,0.0,1.0,30.271653,33.3654,44.4583,7.709154,2204.0,2915.0,5119.0
184,2011-07-03,4,0,1,22,0,6,0,1,4.92,5.305,36.0,26.0027,1,33,34,2011-07-03,2.0,0.0,7.0,0.0,0.0,0.0,2.0,29.383347,33.42875,68.25,15.333486,2282.0,2367.0,4649.0
185,2011-07-04,4,0,1,23,0,6,0,1,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0,22,22,2011-07-04,2.0,0.0,7.0,1.0,1.0,0.0,2.0,29.793346999999997,33.27085,63.7917,5.4591064000000005,3065.0,2978.0,6043.0
186,2011-07-05,4,0,1,0,0,0,0,1,4.1000000000000005,3.7900000000000005,42.0,26.0027,1,24,25,2011-07-05,2.0,0.0,7.0,0.0,2.0,1.0,1.0,30.613346999999997,34.816900000000004,59.0417,8.459286,1031.0,3634.0,4665.0
187,2011-07-06,4,0,1,1,0,0,0,1,4.1000000000000005,3.0300000000000002,42.0,31.0009,0,12,12,2011-07-06,2.0,0.0,7.0,0.0,3.0,1.0,1.0,29.52,34.28165,74.33330000000001,10.042161,784.0,3845.0,4629.0
188,2011-07-07,4,0,1,2,0,0,0,1,4.1000000000000005,3.0300000000000002,46.0,31.0009,0,11,11,2011-07-07,2.0,0.0,7.0,0.0,4.0,1.0,1.0,30.75,34.34355,65.125,10.666400000000001,754.0,3838.0,4592.0
189,2011-07-08,4,0,1,3,0,0,0,1,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0,4,4,2011-07-08,2.0,0.0,7.0,0.0,5.0,1.0,2.0,29.075847,33.524150000000006,75.79169999999999,15.083643,692.0,3348.0,4040.0
190,2011-07-09,4,0,1,4,0,0,0,1,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,2011-07-09,2.0,0.0,7.0,0.0,6.0,0.0,1.0,30.066653000000002,33.2079,60.9167,11.250104,1988.0,3348.0,5336.0
191,2011-07-10,4,0,1,5,0,0,0,1,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,2011-07-10,2.0,0.0,7.0,0.0,0.0,0.0,1.0,30.6475,34.50125,57.8333,12.292557,1743.0,3138.0,4881.0
192,2011-07-11,4,0,1,6,0,0,0,1,4.1000000000000005,4.545,49.0,19.0012,0,1,1,2011-07-11,2.0,0.0,7.0,0.0,1.0,1.0,1.0,31.2625,36.4902,63.5833,18.916579,723.0,3363.0,4086.0
193,2011-07-12,4,0,1,7,0,0,0,1,3.2800000000000002,4.545,53.0,12.998000000000001,1,5,6,2011-07-12,2.0,0.0,7.0,0.0,2.0,1.0,1.0,32.560846999999995,36.96375,55.9167,13.417017999999999,662.0,3596.0,4258.0
194,2011-07-13,4,0,1,8,0,0,0,1,4.1000000000000005,4.545,49.0,19.0012,0,10,10,2011-07-13,2.0,0.0,7.0,0.0,3.0,1.0,1.0,30.613346999999997,34.4702,63.1667,9.790911000000001,748.0,3594.0,4342.0
195,2011-07-14,4,0,1,9,0,0,0,1,4.92,3.7900000000000005,46.0,35.0008,0,19,19,2011-07-14,2.0,0.0,7.0,0.0,4.0,1.0,1.0,27.914153000000002,31.7552,47.625,16.124689,888.0,4196.0,5084.0
196,2011-07-15,4,0,1,10,0,0,0,1,5.74,5.305,43.0,26.0027,0,49,49,2011-07-15,2.0,0.0,7.0,0.0,5.0,1.0,1.0,27.196652999999998,31.21855,59.12500000000001,12.249811,1318.0,4220.0,5538.0
197,2011-07-16,4,0,1,11,0,0,0,1,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49,2011-07-16,2.0,0.0,7.0,0.0,6.0,0.0,1.0,28.153347,31.91315,58.5,13.958914,2418.0,3505.0,5923.0
198,2011-07-17,4,0,1,12,0,0,0,1,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83,2011-07-17,2.0,0.0,7.0,0.0,0.0,0.0,1.0,29.485847,33.49165,60.4167,16.417211,2006.0,3296.0,5302.0
199,2011-07-18,4,0,1,13,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75,2011-07-18,2.0,0.0,7.0,0.0,1.0,1.0,1.0,30.613346999999997,35.19625,65.125,14.458867999999999,841.0,3617.0,4458.0
200,2011-07-19,4,0,1,14,0,0,0,1,9.02,9.09,32.0,31.0009,8,64,72,2011-07-19,2.0,0.0,7.0,0.0,2.0,1.0,1.0,31.843347,37.37395,65.0417,8.7502,752.0,3789.0,4541.0
201,2011-07-20,4,0,1,15,0,0,0,1,9.02,9.85,35.0,23.9994,5,77,82,2011-07-20,2.0,0.0,7.0,0.0,3.0,1.0,1.0,31.501653,37.3425,70.70830000000001,7.625739,644.0,3688.0,4332.0
202,2011-07-21,4,0,1,16,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92,2011-07-21,2.0,0.0,7.0,0.0,4.0,1.0,2.0,33.415,41.31855,69.125,14.875407,632.0,3152.0,3784.0
203,2011-07-22,4,0,1,17,0,0,0,1,7.38,7.575,37.0,26.0027,3,59,62,2011-07-22,2.0,0.0,7.0,0.0,5.0,1.0,1.0,34.781653,42.0448,58.0417,8.9177,562.0,2825.0,3387.0
204,2011-07-23,4,0,1,18,0,0,0,1,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48,2011-07-23,2.0,0.0,7.0,0.0,6.0,0.0,1.0,34.815847,40.214349999999996,50.0,8.791807,987.0,2298.0,3285.0
205,2011-07-24,4,0,1,19,0,0,0,1,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41,2011-07-24,2.0,0.0,7.0,0.0,0.0,0.0,1.0,34.03,39.74145,55.0833,11.334456999999999,1050.0,2556.0,3606.0
206,2011-07-25,4,0,1,20,0,0,0,1,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,2011-07-25,2.0,0.0,7.0,0.0,1.0,1.0,1.0,30.476653000000002,36.0479,75.7083,6.0841560999999995,568.0,3272.0,3840.0
207,2011-07-26,4,0,1,21,0,0,0,1,5.74,5.305,46.0,27.999299999999998,1,19,20,2011-07-26,2.0,0.0,7.0,0.0,2.0,1.0,1.0,31.638347,34.84895,54.0833,13.417285999999999,750.0,3840.0,4590.0
208,2011-07-27,4,0,1,22,0,0,0,1,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,2011-07-27,2.0,0.0,7.0,0.0,3.0,1.0,1.0,31.775000000000002,34.53335,40.291700000000006,12.292020999999998,755.0,3901.0,4656.0
209,2011-07-28,4,0,1,23,0,0,0,1,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,2011-07-28,2.0,0.0,7.0,0.0,4.0,1.0,1.0,31.945847,36.995,58.3333,11.958093,606.0,3784.0,4390.0
210,2011-07-29,4,0,1,0,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,2,3,5,2011-07-29,2.0,0.0,7.0,0.0,5.0,1.0,1.0,34.371653,39.29835,54.25,11.667245999999999,670.0,3176.0,3846.0
211,2011-07-30,4,0,1,1,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,1,0,1,2011-07-30,2.0,0.0,7.0,0.0,6.0,0.0,1.0,32.970847,36.42685,46.5833,11.291979,1559.0,2916.0,4475.0
212,2011-07-31,4,0,1,2,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,2011-07-31,2.0,0.0,7.0,0.0,0.0,0.0,1.0,33.039153,36.4898,48.0833,11.042470999999999,1524.0,2778.0,4302.0
213,2011-08-01,4,0,1,3,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,2011-08-01,2.0,0.0,8.0,0.0,1.0,1.0,1.0,31.638347,35.1646,55.0833,10.500039,729.0,3537.0,4266.0
214,2011-08-02,4,0,1,4,0,1,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,2011-08-02,2.0,0.0,8.0,0.0,2.0,1.0,1.0,32.116653,35.35355,49.125,13.79195,801.0,4044.0,4845.0
215,2011-08-03,4,0,1,5,0,1,1,1,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,2011-08-03,2.0,0.0,8.0,0.0,3.0,1.0,2.0,29.998347,33.99685,65.75,9.084061,467.0,3107.0,3574.0
216,2011-08-04,4,0,1,6,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,0,31,31,2011-08-04,2.0,0.0,8.0,0.0,4.0,1.0,2.0,29.11,33.2394,75.75,13.20905,799.0,3777.0,4576.0
217,2011-08-05,4,0,1,7,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,2011-08-05,2.0,0.0,8.0,0.0,5.0,1.0,1.0,29.144153000000003,32.82835,63.083299999999994,12.374632,1023.0,3843.0,4866.0
